scenario_id,site_id,pgv_cm_s
scripps-loh-map-1,zen-ddb72208-77b4-4254-b8ea-d511925031cb,0.838449
scripps-loh-map-1,zen-042863c1-1b83-49bc-bcd8-0b4f3719f2cb,0.838449
scripps-loh-map-1,zen-fe1d65d9-99e9-4200-9b88-b8794eaf805b,0.838449
scripps-loh-map-1,zen-162f40e3-799e-4fab-bd5c-70b524681922,0.838449
scripps-loh-map-1,zen-bd3e46e7-4375-44d7-a996-3049f3977b1b,0.838449
scripps-loh-map-1,zen-441f6003-de14-4643-b73b-d2845c1f5649,0.883367
scripps-loh-map-1,zen-c26072ef-0e37-4ea7-90df-b69ee6f581dd,0.883367
scripps-loh-map-1,zen-a7dab768-a71d-47fd-89da-1b6146f6151e,0.883367
scripps-loh-map-1,zen-fe931dd0-d203-4c92-bdce-23a68f8bc67b,0.875665
scripps-loh-map-1,zen-b682b44e-1c82-4c22-ab6f-a3360802f786,1.199313
scripps-loh-map-1,zen-18540ee9-c99d-4543-9790-ca40f07ec4e1,1.199313
scripps-loh-map-1,zen-9066a24e-2ffe-4c1a-8cc4-808b61f7beac,1.199313
scripps-loh-map-1,zen-8a1aeb02-2a6c-4213-b3c3-4e8a75745bb3,0.931036
scripps-loh-map-1,zen-24de5b78-61d4-434f-8186-dcddb42bd382,0.931036
scripps-loh-map-1,zen-4703fb90-20a4-4159-acf8-7728341ff631,0.931036
scripps-loh-map-1,zen-372f91fe-3cb0-4be0-a721-0c18fcf6c2d2,0.857085
scripps-loh-map-1,zen-7af08f3f-fec2-4fa8-8143-11ad27da0526,1.179
scripps-loh-map-1,zen-746a35cd-2a35-4cfd-a65a-473cc3ef7423,1.755065
scripps-loh-map-1,zen-de9baca3-2351-4a7b-a866-c3a61a4439af,0.89929
scripps-loh-map-1,zen-155d42dc-1e8d-47e2-a548-740b6051360a,1.260783
scripps-loh-map-1,zen-c69e5a16-77bc-43a6-a32d-925377a4fa48,0.800396
scripps-loh-map-1,zen-4fe40aeb-4392-49ef-8f6f-ee7efa9754cb,0.838449
scripps-loh-map-1,zen-340e986e-f225-4b47-afff-086505062dd6,0.838449
scripps-loh-map-1,zen-d891c598-829a-44d6-a98c-4188c4c949ff,0.931036
scripps-loh-map-1,zen-f593ab06-d8b3-49b3-b9c6-dd7dc5e53352,0.931036
scripps-loh-map-1,zen-0e4f36a9-6457-441b-bd8a-daced18cdf32,0.931036
scripps-loh-map-1,zen-18e3a473-6337-43ca-83bb-a6bdb592474b,0.857085
scripps-loh-map-1,zen-d753d5c4-7be9-4d84-8fd6-a21b8d7e44c0,0.429213
scripps-loh-map-1,zen-41a4deca-9e54-4996-b24c-07778a959399,1.179
scripps-loh-map-1,zen-1c7e67f5-b648-4580-b00b-39abe73c2c3c,1.755065
scripps-loh-map-1,zen-a40c9a42-b15d-41c2-8817-9b33356d6edb,0.931036
scripps-loh-map-1,zen-d6ce102f-c89a-4710-949c-4e5eb24dffa0,0.931036
scripps-loh-map-1,zen-7ad507c0-6364-4107-a407-8216b5ecc573,0.931036
scripps-loh-map-1,zen-00750d3a-7575-4557-866d-28507d922599,1.705443
scripps-loh-map-1,zen-a2583234-60dc-49ac-be9f-bb4296cee017,1.268308
scripps-loh-map-1,zen-4308d802-e697-4ccc-9acf-65d8fef1807f,1.193205
scripps-loh-map-1,zen-73b287f6-5918-42c9-8b67-c10d235f5f6a,1.260783
scripps-loh-map-1,zen-f1bdb5b2-1a96-4295-a66f-f2f8aff9e21d,1.193205
scripps-loh-map-1,zen-c102cd84-5155-497d-ace4-28f4e58fa671,0.995935
scripps-loh-map-1,zen-6340d64a-85fa-48a3-a8e3-421d19032011,0.794531
scripps-loh-map-1,zen-fa0abb1f-5776-41c0-8bd3-4a7691eca5d0,0.795873
scripps-loh-map-1,zen-251bf1fc-fb81-470f-813a-4f49dfd36634,0.931036
scripps-loh-map-1,zen-5c03b2e3-16da-441a-90ec-b4c446d0f770,0.838449
scripps-loh-map-1,zen-08ab0d7d-8776-469e-8454-b7d20268ac51,0.838449
scripps-loh-map-1,zen-4919177c-86f8-45c6-8026-7a4b4b01be76,0.838449
scripps-loh-map-1,zen-39d3964d-2254-4bb3-bdc3-e0c0c265cb91,0.838449
scripps-loh-map-1,zen-ae2263c4-0712-437c-bc13-bdaf0190561d,0.838449
scripps-loh-map-1,zen-c0899ecb-b9b3-4eff-9e72-f377b510df15,1.199313
scripps-loh-map-1,zen-14007655-b031-476a-8a13-64a8b2758c3d,1.199313
scripps-loh-map-1,zen-cf80e1fb-3ff5-4d67-9955-07cea9a42146,1.199313
scripps-loh-map-1,zen-ec1d7611-1272-4e9d-8508-e283aae3d54b,1.199313
scripps-loh-map-1,zen-011a19ba-0207-4921-9a4c-42a358c73491,1.199313
scripps-loh-map-1,zen-cabf9d76-2851-4aae-ac26-94c51749caa1,1.199313
scripps-loh-map-1,zen-50c5e053-a90f-4481-a272-358dc4dc2b38,1.199313
scripps-loh-map-1,zen-36d348f0-c41d-4b56-a2e0-62c0f0578777,1.199313
scripps-loh-map-1,zen-ff45f242-c46a-4e1e-b048-18affcb1162b,1.199313
scripps-loh-map-1,zen-2991eaa3-2656-407f-99b6-09ab8b8a315c,1.199313
scripps-loh-map-1,zen-309e8df5-eec1-420e-8cef-509bef8c0ab4,1.199313
scripps-loh-map-1,zen-dad18d3c-6ff8-43a2-a531-e87505bc6b10,1.218838
scripps-loh-map-1,zen-c3dfeef5-b981-4fe0-acb7-dbc1fee76582,0.429213
scripps-loh-map-1,zen-0d10201a-790e-4658-9c2b-b323c0042bf1,1.755065
scripps-loh-map-1,zen-c5aa9d60-e241-4d30-812f-1eb15cddcf53,1.193205
scripps-loh-map-1,zen-ced41d8b-4c3d-442a-a379-d3f0fcc8c347,1.193205
scripps-loh-map-1,zen-ef1f511b-82dc-4b5a-bad0-07715e5d648f,0.941378
scripps-loh-map-1,zen-214a3df3-4827-48b2-a543-c851de96c19d,0.838449
scripps-loh-map-1,zen-2595aef2-42b6-4a43-b1cb-e6f8a95668d2,0.838449
scripps-loh-map-1,zen-53dc6d9d-316b-4c10-8a71-c855164837e2,0.838449
scripps-loh-map-1,zen-fa3d179c-7108-4c00-ab33-1fdc0a5fc646,0.838449
scripps-loh-map-1,zen-2bd1b011-1a17-4ba5-bdf5-6f9f869b662e,0.838449
scripps-loh-map-1,zen-fcba70cd-f541-4dd7-a6a8-dbdc428d6a38,0.838449
scripps-loh-map-1,zen-e19b8359-b10a-4460-b000-db36804c6519,0.838449
scripps-loh-map-1,zen-b01ff038-834f-486a-bae3-42c05d09b0c1,0.838449
scripps-loh-map-1,zen-b507f282-91a8-41d2-b71d-935393b011f6,0.838449
scripps-loh-map-1,zen-d4a055f6-3e33-4cad-839c-1c9c330e7d37,0.838449
scripps-loh-map-1,zen-54f06913-9dda-4a3b-88d6-cdabda1b0ded,0.838449
scripps-loh-map-1,zen-867e4e6e-0a2b-45e5-a158-4355395b9627,1.260783
scripps-loh-map-1,zen-245c7a2f-f49e-43db-b818-37aa6df5e71d,1.179
scripps-loh-map-1,zen-9c9da09e-b065-4c6f-becb-d7d85fb6f29e,0.883367
scripps-loh-map-1,zen-047d01c2-0644-40ad-ae53-068c80617c42,0.838449
scripps-loh-map-1,zen-621b0397-a03e-468f-a34c-7b5bc328c5f1,0.838449
scripps-loh-map-1,zen-06d9e2f6-cd94-4066-83c0-040ff517f3c9,0.838449
scripps-loh-map-1,zen-2e0bcda7-a43e-4d8f-9d9f-2d0ea9335154,0.941378
scripps-loh-map-1,zen-00924024-b71d-4745-a5c1-49235ef69073,1.755065
scripps-loh-map-1,zen-8338175f-32d8-4347-a50b-ec0f74d1e2b3,1.193205
scripps-loh-map-1,zen-b7ab07b2-487e-460e-8f51-7999b352621b,0.931036
scripps-loh-map-1,zen-29a41d65-ee1e-4ef2-8103-1f91c02f102e,0.429213
scripps-loh-map-1,zen-988967fd-ed83-4c46-b72c-c12c4234a118,1.260783
scripps-loh-map-1,zen-f6897887-0375-41be-902c-bb6ac02300e6,1.193205
scripps-loh-map-1,zen-856a8a76-e51f-4e49-803d-2580d2d887be,1.179
scripps-loh-map-1,zen-0f2c3f34-0278-46cf-bbd2-77a2bbedcb37,0.857085
scripps-loh-map-1,zen-f5312a63-4079-46a7-9add-aad5b119c3f7,1.193205
scripps-loh-map-1,zen-9622e5ce-88ee-4753-8462-b5f4373f592a,1.193205
scripps-loh-map-1,zen-a47b54d8-7ff6-4adc-b73b-d52a801d0320,0.931036
scripps-loh-map-1,zen-bbd28c08-a006-44d5-99cd-f25095e2da28,0.875665
scripps-loh-map-1,zen-2c4f4e90-3823-4fe8-9f6a-0e69dbfffe71,0.883367
scripps-loh-map-1,zen-2f65dc22-53f9-4740-a93a-ab2e3d8503f3,0.838449
scripps-loh-map-1,zen-27448266-c45e-41ec-b77c-97241cede7cc,1.199313
scripps-loh-map-1,zen-6c4cc634-6d17-4394-8019-318e711f17cf,1.199313
scripps-loh-map-1,zen-ecf1caea-80b1-4a3a-a010-5edfe2ece3f3,1.199313
scripps-loh-map-1,zen-057e3e24-1db1-4da5-bf96-cd3f6fea0784,1.199313
scripps-loh-map-1,zen-7c926ee7-5fc8-43cf-8c17-49ddf8aede6f,1.199313
scripps-loh-map-1,zen-2a6deec8-8a97-4ed0-8956-e0d0e9cf7e97,1.199313
scripps-loh-map-1,zen-d55c0c63-c599-42c0-91b5-5634ae1633e3,1.199313
scripps-loh-map-1,zen-0ee4b515-4249-409b-9e78-efe5fe8dd1b5,1.755065
scripps-loh-map-1,zen-a2794aee-9fc3-48bd-9269-eb19dfe765c6,0.838449
scripps-loh-map-1,zen-3275ad33-71c6-4b4f-8fed-b176164dc7b9,0.838449
scripps-loh-map-1,zen-a87db14a-5c49-452f-8b87-050d0393f44c,0.838449
scripps-loh-map-1,zen-82de292e-0273-48a8-9534-042aefe26df3,1.193205
scripps-loh-map-1,zen-de51082a-3a43-4771-8c56-987ab28dde22,1.260783
scripps-loh-map-1,zen-1c222c3d-f9d6-4c48-9cf3-f1a52144ab9a,1.193205
scripps-loh-map-1,zen-c6156715-4640-4e5a-95ec-1045fc0d7e5f,1.193205
scripps-loh-map-1,zen-9bcfe751-5a0d-415f-b479-fbc7cc2d6a73,1.260783
scripps-loh-map-1,zen-1b47086a-67a5-44c1-b01a-3e29485cda2d,1.260783
scripps-loh-map-1,zen-db62fa0d-6f71-4216-a232-9c607c3df3c1,0.638801
scripps-loh-map-1,zen-e0afac80-e1e4-4bd0-bb7c-b60b818c59df,0.429213
scripps-loh-map-1,zen-032fa042-8393-483b-ac33-1927b6abcb38,1.755065
scripps-loh-map-1,zen-aabdc0fc-a57d-4c30-a10a-133d376a4751,1.179
scripps-loh-map-1,zen-1dd97304-bf4a-4bee-b528-05f040eb95b5,0.838449
scripps-loh-map-1,zen-64cc8e02-82f3-454a-a90d-59a7848fec6d,0.883367
scripps-loh-map-1,zen-112af439-7d17-4298-b388-fabd4f214d32,1.260783
scripps-loh-map-1,zen-86e9298e-3946-41fc-9a39-369e85642c24,1.260783
scripps-loh-map-1,zen-b9807d2b-7260-461d-82e6-f6e63f529fe1,0.794531
scripps-loh-map-1,zen-8b5c70de-b91f-4fb2-bd17-467b0079d039,1.179
scripps-loh-map-1,zen-49e715d0-8351-46d0-ae27-a193fdfa5212,0.800396
scripps-loh-map-1,zen-aaa20939-2ed1-46fc-bc10-ef5b7550ead4,0.794531
scripps-loh-map-1,zen-683b8475-a57d-48d6-a78d-a48da79a6ea3,0.794531
scripps-loh-map-1,zen-81bf2fdd-0ae1-453f-863e-8ead8b32eb6f,0.931036
scripps-loh-map-1,zen-77ef2bd8-7b80-478d-88c0-bda6f63c4046,0.931036
scripps-loh-map-1,zen-1dce54b7-bea2-4d13-9bb3-b54ce76e46ca,0.429213
scripps-loh-map-1,zen-0bebf23b-99cd-41c0-8c71-849cdd25c1aa,1.199313
scripps-loh-map-1,zen-fe780602-c0cd-46c1-b861-17cae86667a4,1.199313
scripps-loh-map-1,zen-9b4de0c0-4374-40e5-b52f-117ffd31d00c,0.838449
scripps-loh-map-1,zen-de7ebaeb-9b30-478c-a28d-892e7d96bdf2,0.838449
scripps-loh-map-1,zen-4bf911e4-80b1-44c9-82b0-9dcb60d7b106,0.838449
scripps-loh-map-1,zen-97abbc67-ab85-4961-b1b8-3bc33ccdb8e0,0.838449
scripps-loh-map-1,zen-dce1b273-02c7-4a02-987a-6437db767e0e,0.838449
scripps-loh-map-1,zen-f7514aed-7601-4f82-bc18-be50239459c7,0.429213
scripps-loh-map-1,zen-96fe4082-bc62-4417-a199-c085f8d58286,1.755065
scripps-loh-map-1,zen-c9393cef-09bc-45f7-8682-a050fc8c2050,0.931036
scripps-loh-map-1,zen-79fe80f3-77f7-4184-a072-1c12167641c7,1.755065
scripps-loh-map-1,zen-a17ffc18-48cf-4e74-b5f1-00e0bcf29f6d,1.199313
scripps-loh-map-1,zen-d544ec78-159f-4ce5-b2b3-cd01b17ef05f,1.199313
scripps-loh-map-1,zen-017af0ba-c4f7-42df-8e08-e06b3bf1c026,1.199313
scripps-loh-map-1,zen-709397e7-e242-48c6-bae9-5532790a017d,1.199313
scripps-loh-map-1,zen-7f6707e6-fc40-4576-9ad1-b458ea31786e,1.199313
scripps-loh-map-1,zen-6c5789be-2db3-4d6d-9d02-1cb5ae1a0c8c,1.199313
scripps-loh-map-1,zen-4863d87c-f1d0-4715-8ba2-298a6746cdc1,1.199313
scripps-loh-map-1,zen-582c4d54-f58b-4a8e-9375-e225840bdc92,1.199313
scripps-loh-map-1,zen-45e41005-f765-4a2c-a5e1-8da2682edfc4,1.755065
scripps-loh-map-1,zen-7fc2e70b-7487-4ed2-aaf8-502e94fcc5f5,1.199313
scripps-loh-map-1,zen-41ef616b-7d9c-4a32-9da2-93dba12e6175,1.236021
scripps-loh-map-1,zen-d5af3abe-3060-4699-a52f-90dad28537c2,1.199313
scripps-loh-map-1,zen-9558c679-0bea-4c7e-aa15-8ef977a4253d,1.199313
scripps-loh-map-1,zen-7a690302-edf5-4eb0-b028-f97dfa5f378e,1.199313
scripps-loh-map-1,zen-8757daa8-07d5-4d8d-be49-d76d014bf493,1.199313
scripps-loh-map-1,zen-9a3b0f2a-b037-4f72-8391-1dffc3850840,1.199313
scripps-loh-map-1,zen-27460d26-9847-46b7-9b2d-89a95ca91b01,1.260783
scripps-loh-map-1,zen-f6464916-3d79-47e0-a562-ffec61c21c83,0.638801
scripps-loh-map-1,zen-aba07f82-6540-4766-9d7a-c124fd03811b,1.755065
scripps-loh-map-1,zen-48a94c2a-c8ad-46fb-80d5-26b3d5ff63fd,1.193205
scripps-loh-map-1,zen-deee74e5-07c8-4340-af75-caf89e9dd19b,0.800396
scripps-loh-map-1,zen-883f87db-c09c-419c-a7aa-26dee7273ef0,1.179
scripps-loh-map-1,zen-755a0d69-d337-4da9-9b17-753a7844579b,1.218838
scripps-loh-map-1,zen-0c2c6a4f-3240-4c79-8328-cefb462faee2,1.260783
scripps-loh-map-1,zen-d9f416ff-b1be-42ae-b060-3c51f4233783,1.199313
scripps-loh-map-1,zen-b30d5838-9641-4a98-ad7a-a347858acee4,1.199313
scripps-loh-map-1,zen-58e5c0fa-917e-40f4-b02c-3c25f64b23e1,1.199313
scripps-loh-map-1,zen-dc3091eb-a688-40a4-8212-51ec2d017610,1.199313
scripps-loh-map-1,zen-790b7a55-fbca-47f5-be88-28db74a865a9,1.199313
scripps-loh-map-1,zen-44825cec-6af7-46d0-8cdb-b9dd8f468df0,1.199313
scripps-loh-map-1,zen-4bb6e525-dcab-408c-b3cd-8bf67d1a8c80,1.199313
scripps-loh-map-1,zen-c2dd315a-1693-44fa-9e84-c23fd15305e1,1.199313
scripps-loh-map-1,zen-0684b8e3-b63c-42b6-a3c5-ef5cfa98eea9,1.199313
scripps-loh-map-1,zen-4dc65f09-db0d-4ae6-9622-dee187dec929,1.199313
scripps-loh-map-1,zen-782d1ee6-99d3-4571-9166-cb26c360bfcc,1.199313
scripps-loh-map-1,zen-f60aad2f-3d85-4662-9b9c-8d5314cf72db,1.199313
scripps-loh-map-1,zen-b880c354-a641-43a4-8d92-d2ddc7486d4d,1.199313
scripps-loh-map-1,zen-290a12d8-c1fe-45e2-9136-f7e49bbb1653,1.193205
scripps-loh-map-1,zen-87cb652f-e7ba-4adf-8665-303117c5b0c9,1.199313
scripps-loh-map-1,zen-4121bc60-8a7e-45e3-a2ea-cead8c68d6e7,0.941378
scripps-loh-map-1,zen-f5aa20f0-d52c-48a9-b07b-72d3580524d5,1.17197
scripps-loh-map-1,zen-8c69cb22-2bc2-4bc5-bbfe-763e112ce490,1.193205
scripps-loh-map-1,zen-231d97c2-e868-4349-8bad-3ba836e14481,0.638801
scripps-loh-map-1,zen-424a63a2-6af0-49f9-9b72-b59b886806e2,1.260783
scripps-loh-map-1,zen-1e49e0ae-cf76-41e5-af61-91f679723ce4,0.794531
scripps-loh-map-1,zen-5a6c796c-7dc6-4328-bec2-457eb7a5f566,0.800396
scripps-loh-map-1,zen-28ad5402-8e4f-415b-9234-b096c8523319,0.883367
scripps-loh-map-1,zen-31f3ae42-c48e-49dc-af86-f302e04818aa,0.883367
scripps-loh-map-1,zen-ff2954ce-e992-4f7c-bdc3-5b11e57b1c22,0.800396
scripps-loh-map-1,zen-70dc82bc-189f-419f-a27a-386099ac1169,1.214192
scripps-loh-map-1,zen-fce0f67b-719f-468b-8b70-93c6b23324a9,1.179
scripps-loh-map-1,zen-ab17bd6c-0018-4860-a667-42b78eb990aa,0.794531
scripps-loh-map-1,zen-1deab0a1-b379-493e-b859-988b87836afe,0.794531
scripps-loh-map-1,zen-69b19ba5-809d-49fc-9451-0969e8942465,1.199313
scripps-loh-map-1,zen-4dc3cb78-354c-471a-9d9f-3839858a732d,0.429213
scripps-loh-map-1,zen-9850f571-ad1c-4503-87be-b1a2cf8c6dad,0.875665
scripps-loh-map-1,zen-18bc9216-a65a-4e45-88c3-2689a94a3007,0.875665
scripps-loh-map-1,zen-a64ec4d7-2f39-408f-a95f-b846e40eb82f,0.941378
scripps-loh-map-1,zen-0b6c695e-35d8-4623-a531-fc2cf3704cae,0.968515
scripps-loh-map-1,zen-8e82766c-ec1a-485d-8ddc-be261ecf73f1,0.883367
scripps-loh-map-1,zen-2d3dbd73-3f65-48b4-81aa-261fadbb7a66,0.995935
scripps-loh-map-1,zen-31f02e91-f409-4aae-8b49-420d095070ef,0.995935
scripps-loh-map-1,zen-d9ce8800-ef84-4b8e-a803-57ee927429da,1.199313
scripps-loh-map-1,zen-2976bebc-6bc8-4758-9e6a-97092e19110a,1.199313
scripps-loh-map-1,zen-cd75b9fa-d767-4d92-970f-5abab7b28f11,1.199313
scripps-loh-map-1,zen-b108666a-f6c6-4ee1-a640-8f062adbe7d1,1.199313
scripps-loh-map-1,zen-7b5ca98a-e5f0-4a41-afb7-910cedbdf7ff,0.459319
scripps-loh-map-1,zen-d4bd3546-5d1d-4677-a656-24ac2453821f,1.199313
scripps-loh-map-1,zen-4ec3afb1-6958-4f3d-9c01-b673365c9a3b,1.199313
scripps-loh-map-1,zen-01bdd234-812f-4dc1-8258-3c34d113f141,1.199313
scripps-loh-map-1,zen-9eecdc46-68f7-4a22-b648-fd1af6a16925,1.199313
scripps-loh-map-1,zen-a7bfcaeb-407a-4090-bef1-4801332e2142,1.199313
scripps-loh-map-1,zen-e4263123-e045-40ce-9355-493a785fec59,1.755065
scripps-loh-map-1,zen-ebe6741a-38c5-4335-90c3-cb55ec04c4cf,1.199313
scripps-loh-map-1,zen-1834c128-6dcf-4c49-a1d6-86fd9f370c97,1.236021
scripps-loh-map-1,zen-ccc994d0-e6c7-4a11-a164-63d6fdf004e0,1.199313
scripps-loh-map-1,zen-5327013c-0857-43fb-a2ca-9fe1e80c1dc5,0.794531
scripps-loh-map-1,zen-27245b37-2c47-41cb-8e97-45365268062e,1.193205
scripps-loh-map-1,zen-af7bafb4-fe18-427e-b713-eb30f0be8728,0.429213
scripps-loh-map-1,zen-97388776-6fd4-48f0-b46b-a0857b633c22,0.800396
scripps-loh-map-1,zen-e547fe45-ec2b-424a-bbcc-7f81236664d5,0.794531
scripps-loh-map-1,zen-b96688a7-1035-4b1b-9081-b7b4988bee82,1.218838
scripps-loh-map-1,zen-4f94d06d-4dd5-4ecb-a7d0-377d668ab0ed,1.218838
scripps-loh-map-1,zen-4a0b92cb-c53e-4f98-b5ca-a598aeae47a9,1.755065
scripps-loh-map-1,zen-177a4a33-ffd5-4ea4-8421-7ac80fed2372,1.193205
scripps-loh-map-1,zen-f0fd4fb2-4075-4bff-8dfe-3b572027f99e,0.638801
scripps-loh-map-1,zen-b47bf5a8-0b14-46f5-8439-ae8d6222f1bd,0.429213
scripps-loh-map-1,zen-f3b46417-6604-41b3-b658-5e72b4f4470e,1.755065
scripps-loh-map-1,zen-2a5a0dc4-848d-4aaf-a3d4-673e8355acf0,0.995935
scripps-loh-map-1,zen-1fc63aa3-5d5a-447b-8cf8-426ed69221e1,0.429213
scripps-loh-map-1,zen-e575f78e-5fff-4c78-8d0d-af5e27415e25,0.429213
scripps-loh-map-1,zen-b3dd222e-46c0-41fa-ad16-426741dfc831,1.260783
scripps-loh-map-1,zen-ab77cc56-c281-4541-bba5-30531bf50bd6,1.755065
scripps-loh-map-1,zen-9291f631-b7ba-4371-9f08-f90add5fd9aa,1.199313
scripps-loh-map-1,zen-f9d1d691-dbbb-4124-a413-ca589151e6ef,1.199313
scripps-loh-map-1,zen-253312b4-8dd6-408d-bad5-fbb80c222b32,1.199313
scripps-loh-map-1,zen-a32b50f4-1593-4d03-8222-81551668a2a9,0.941378
scripps-loh-map-1,zen-72f58fb9-ed4b-42e6-b7cd-9bcbaa81ce90,0.995935
scripps-loh-map-1,zen-3e60bdc0-f9d5-426a-8e0d-93ab0ccd1c2e,1.755065
scripps-loh-map-1,zen-dd3d663c-f356-4f3b-ac8f-631386fe7756,1.260783
scripps-loh-map-1,zen-1fdc6d1c-6fd0-4f62-a71c-d9b5a3b91878,0.794531
scripps-loh-map-1,zen-2da905e8-dec9-4afc-8e4c-cd533e94f4d7,0.429213
scripps-loh-map-1,zen-c5f8a132-3742-40b2-9e4a-894b901120a8,0.941378
scripps-loh-map-1,zen-98823d5a-29ea-4fb9-a180-c478c01caf68,1.211823
scripps-loh-map-1,zen-8c8b0147-11a3-49a6-97ea-ec6bdace64b7,0.650483
scripps-loh-map-1,zen-091e7baa-23a0-49dc-859c-95d7932436bc,0.774366
scripps-loh-map-1,zen-33c1ac2f-7c28-4dc4-9d57-a29866baea5a,1.260783
scripps-loh-map-1,zen-13b7c92e-ba2f-4e3b-94fd-13b2d0615f54,1.236021
scripps-loh-map-1,zen-3071e83c-ddef-4dd1-9e4a-f096411b26e4,0.459319
scripps-loh-map-1,zen-07b10102-5e83-4b73-b568-e7d3d94c86e0,0.429213
scripps-loh-map-1,zen-1078c3ac-9907-443b-9d84-447d0e5815bb,1.193205
scripps-loh-map-1,zen-66e51390-865e-4f02-aff2-f9d6b1f3a999,0.794531
scripps-loh-map-1,zen-1ab28248-a9f4-4b7f-8ff8-483b0ed3b84f,0.875665
scripps-loh-map-1,zen-a7edf41f-5567-4877-b5e2-3fe31d24ddf2,1.755065
scripps-loh-map-1,zen-7188ff6e-1981-4626-87a9-12d0ddc21c80,0.794531
scripps-loh-map-1,zen-c94fba61-5c9a-4188-a27c-1009c6564ae7,1.179
scripps-loh-map-1,zen-471e0dc1-805f-4bc1-93f7-365e76792f02,0.429213
scripps-loh-map-1,zen-8ad96514-9815-4a21-bc77-8105f95f1eb3,0.794531
scripps-loh-map-1,zen-d6ff7d72-e9f2-48bf-82ad-257f60cd1800,0.794531
scripps-loh-map-1,zen-2fd6e916-0d3c-48f7-99f2-4b58642712e7,1.199313
scripps-loh-map-1,zen-2da80ab4-e238-42a8-805c-3c0397795e84,1.199313
scripps-loh-map-1,zen-560305a6-5b83-4ae2-8702-de5362dcfe92,1.199313
scripps-loh-map-1,zen-eecc71d5-7d86-4e5f-9bdd-182ec6d5f83b,1.193205
scripps-loh-map-1,zen-688cec27-75c0-4af9-af68-5aed19053e3f,1.193205
scripps-loh-map-1,zen-081ce284-b23b-4a9c-b5b8-df04525bf46a,0.638801
scripps-loh-map-1,zen-bd0dff1c-a49d-4934-a8f6-2c377af0662b,1.179
scripps-loh-map-1,zen-df3dd180-588b-4ea5-a315-6e4c550af4a3,0.429213
scripps-loh-map-1,zen-8ba292b5-c649-4b11-81dd-07433228137e,0.429213
scripps-loh-map-1,zen-6ced3431-a6c9-4302-a746-39ae7cf55294,1.193205
scripps-loh-map-1,zen-a645044e-b249-4e4e-8fe8-c64b41f9f9cc,1.260783
scripps-loh-map-1,zen-c936af5f-e697-4f9b-a6a2-1a3c08942d8d,1.193205
scripps-loh-map-1,zen-bacbbe97-9aed-497f-a442-439a718fe7c5,1.236021
scripps-loh-map-1,zen-83678ab0-310b-47a7-ba78-2f0c48eec878,0.864855
scripps-loh-map-1,zen-95bb0801-834e-4bdb-aad1-8576612dc787,0.864855
scripps-loh-map-1,zen-ec70c2ad-2a69-4398-99fa-2774116d3edc,0.638801
scripps-loh-map-1,zen-583eec28-0f72-4ca7-b2ba-a4ff1bc7d3a4,1.199313
scripps-loh-map-1,zen-3c807df9-5353-4d3b-a999-5d673966e99b,0.875665
scripps-loh-map-1,zen-125ff947-a335-4460-af54-382b46766b79,0.875665
scripps-loh-map-1,zen-9fa5e37b-aa15-4db7-8702-b48a26477bc1,0.941378
scripps-loh-map-1,zen-3f6f6fb2-06e0-40f3-bcb7-056bd70b26ea,1.218838
scripps-loh-map-1,zen-fd705ab7-c8cf-41f0-9b17-a124290278f6,0.429213
scripps-loh-map-1,zen-cf0ce770-bfd2-4771-85f2-06ff1e1390b5,0.794531
scripps-loh-map-1,zen-893d581f-04d1-4e7f-8ae1-b9671a8e434a,0.794531
scripps-loh-map-1,zen-7d796ce9-d1cd-4dca-a300-757a40c9d0c6,1.193205
scripps-loh-map-1,zen-42740892-0b32-4dc8-8e17-e0808b995499,1.193205
scripps-loh-map-1,zen-fdafd552-5802-40f9-a3cf-7f82eac04a2c,1.199313
scripps-loh-map-1,zen-9c835e77-b289-4834-b6f3-702ccb9aea33,1.199313
scripps-loh-map-1,zen-4349bbab-0c4b-411a-ae03-39366e354266,1.199313
scripps-loh-map-1,zen-1da6f784-7773-438a-9e64-0fd7d96abe6b,1.199313
scripps-loh-map-1,zen-fa69a1ba-c81a-4027-9ed8-d66902a0617f,0.638801
scripps-loh-map-1,zen-a0dc9606-2d94-45e7-8a2c-4547db7a5cbf,0.941378
scripps-loh-map-1,zen-b53624fc-b053-414f-8fe2-492ff8802134,1.236021
scripps-loh-map-1,zen-8008365d-6896-40e5-8cb0-fa21ed1fdf70,1.157427
scripps-loh-map-1,zen-32d29c4d-ac46-441f-a9e0-522fe98bc7fa,0.995935
scripps-loh-map-1,zen-e4d47926-90f6-4d64-bc1b-b20f7cc197c4,0.638801
scripps-loh-map-1,zen-755cc3d8-a63b-496a-ad78-90e4ae7824fa,1.193205
scripps-loh-map-1,zen-01eebfcb-dee6-4974-bc60-728ca4012c36,1.193205
scripps-loh-map-1,zen-646e12b7-1546-4494-aa22-e1d61a8db61d,1.193205
scripps-loh-map-1,zen-17da041d-616b-4d07-b1a1-61176de1f2e5,1.193205
scripps-loh-map-1,zen-c459f910-c0b2-4161-961c-b772b406312b,0.794531
scripps-loh-map-1,zen-e4914f78-915a-42f8-a994-90f05e6ce034,0.794531
scripps-loh-map-1,zen-0ba61be6-1fb4-4259-9869-18571d488168,1.199313
scripps-loh-map-1,zen-bb1b3aba-8030-4d15-91ea-79aa43737fd5,1.199313
